codigo;interno;colecao;subcolecao;sigla;referencia;descricao;tipo;grupo;departamento;marca;divisao;categoria;status;grade;fornecedor;cadastro
CR0002;41558;VERÃO;2027;SS27;CR0002;CR0002 - CASACO STRIPE;;OUTERWEAR;CASACO;CRUISE;FEMININO;PRIVATE LABEL;;PP/P/M/G/GG;;2026-06-09
332025;21766;INVERNO;2026;AW26;332025;332025 - CASACO TRENCH;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-16
332003;21744;INVERNO;2026;AW26;332003;332003 - CASACO TRICOT FEMININO;;;;EGREY;;PROPRIA;;PP/P/M/G/GG;;2025-09-16
323084;12199;INVERNO;;;323084;323084 - CASACO TRICOT JACQUARD;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
329105;21126;INVERNO;;;329105;329105 - CASACO TWIN7;;OUTERWEAR;CASACO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-12-09
PJE01112-1037-001;1371;INVERNO;;;PJE01112-1037-001;PJE01112-1037-001 - CASACO ZÍPER;;OUTERWEAR;CASACO;PRETORIAN;MASCULINO;;;PP/P/M/G/GG;;2012-03-01
329038;224;INVERNO;;;329038;329038 - CASAQUETO BOTÕES CHEVRON;;OUTERWEAR;;EGREY;;;;34/36/38/40/42/44/46/48;;2024-10-14
329039;226;INVERNO;;;329039;329039 - CASAQUETO BOTÕES LÃ;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-14
00070;136;VERÃO;2010;SS10;5CQ006;00070 - CASAQUETO DE TRICOT ESTAMPADO;;;;KOSII;;;;PP/P/M/G/GG;CONFECÇÕES BUTERLLY LTDA. - ME;2010-07-06
329037;222;INVERNO;;;329037;329037 - CASAQUETO LAME;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-14
TRIX 007;1721;VERÃO;;;TRIX 007;TRIX 007 - CASAQUINHO BOTÃO THELURE;;;FEMININO;TRIX;FEMININO;;;PP/P/M/G/GG;;2012-09-03
TE000029;767;VERÃO;2011;SS11;;TE000029 - CASAQUINHO BÁSICO PAINEL;;OUTERWEAR;CASACO;THELURE;FEMININO;;;PP/P/M/G/GG;;2011-07-14
100003;21990;PERENE;;;100003;100003 - CASAQUINHO CLÁSSICO TRICOT;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-15
01.08.0274;1319;INVERNO;;;01.08.0274;01.08.0274 - CASAQUINHO GENNY;;OUTERWEAR;CASACO;LES AMIS;FEMININO;;;GRADE P M GG;;2012-02-13
328076;12713;VERÃO;;;328076;328076 - CASAQUINHO LEVE TRICOT;;;;EGREY;;;INDEFINIDO;PP/P/M/G/GG;;2024-10-23
EYV007;697;VERÃO;2011;SS11;;EYV007 - CASAQUINHO PAETÊ;;;FEMININO;;FEMININO;;;GRADE P M GG;QUÉFIO INDÚSTRIA E COMÉRCIO LTDA.;2011-06-14
322094;11827;VERÃO;;;322094;322094 - CASAQUINHO TRICOT;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
334200;41569;VERÃO;2017;SS17;334200;334200 - CASAQUINHO TRICOT;;OUTERWEAR;CASACO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-06-18
00518;667;VERÃO;2012;SS12;;00518 - CASHCOUER KARIN FELLER;;;;;;;;PP/P/M/G/GG;;2011-06-09
317067;11163;VERÃO;;;317067AZU;317067 - CASHMERE GOLA V;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
321002;540;ATEMPORAL;2024;;321002;321002 - CASHMERE PANTS;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
TRIX 004;1285;INVERNO;;;TRIX 004;TRIX 004 - CHANEL QUADRADOS;;OUTERWEAR;CASACO;TRIX;FEMININO;;;GRADE P M GG;;2012-01-24
322060;11791;VERÃO;;;322060;322060 - CHAPÉU LEVE;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
331003;21341;VERÃO;;;331003;331003 - CHEMISE FAFÁ GLÓRIA KALIL;;TOP;FEMININO;GK PARA EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2025-03-13
312154;11933;VERÃO;;;312154BER;312154 - CHEMISE LAURA;;;CAMISA;;;;;34 AO 48;;2024-10-21
318059;11055;VERÃO;;;318059MAR;318059 - CHEMISE LINHO;;;CAMISA;;;;;34 AO 48;;2024-10-21
334041;41206;VERÃO;2027;SS27;334041;334041 - CHEMISE LINHO;;INTEIROS;CHEMISE;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-02-19
325090;12323;VERÃO;;;325090;325090 - CHEMISE LISTRADO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
313131;10775;VERÃO;;;313131LIS;313131 - CHEMISE LISTRADO COM AMARRAÇÃO;;;CAMISA;;;;;34 AO 48;;2024-10-21
328011;738;VERÃO;2024;SS24;328011;328011 - CHEMISE MAXI FENDAS TECNOLÓGICO;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-15
311302;12773;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;311302;311302 - CHEMISE SEDA LONGO;;;;EGREY;;;;34/36/38/40/42/44/46/48;;2024-10-24
320007;11401;VERÃO;;;320007MAR;320007 - CHEMISE TECNOLÓGICO;;;CAMISA;;;;;34 AO 48;;2024-10-21
325089;12321;VERÃO;;;325089;325089 - CHEMISE TRICOLINE;;INTEIROS;VESTIDO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
315156;10138;VERÃO;;;315156BEG;315156 - CHEMISE TRICOLINE POINT;;;CAMISA;;;;;34 AO 48;;2024-10-21
315154;10068;VERÃO;;;315154VER;315154 - CHEMISIER COSTANZA;;;CAMISA;;;;;34 AO 48;;2024-10-21
314075;10757;VERÃO;;;314075PRE;314075 - CHEMISIER TRICOLINE;;;CAMISA;;;;;34 AO 48;;2024-10-21
239066;41443;VERÃO;2027;SS27;239066;239066 - CHINELO DE CAMURÇA;;SAPATOS;SANDALIA BAIXA;EGREY;MASCULINO;PROPRIA;;34 AO 48;;2026-04-13
217052;21483;VERÃO;;;217052;217052 - CHINELO DE COURO;;SAPATOS;MASCULINO;EGREY;MASCULINO;;;33/34/35/36/37/38/39/40/4;;2025-04-14
330105;21532;VERÃO;;;330105;330105 - CHINELO DE COURO;;SAPATOS;FEMININO;EGREY;FEMININO;;;33/34/35/36/37/38/39/40/4;;2025-04-25
217052M;21619;VERÃO;;;217052;217052M - CHINELO DE COURO;;SAPATOS;MASCULINO;EGREY;MASCULINO;;;UNICA;;2025-05-21
330105M;21616;VERÃO;;;330105;330105M - CHINELO DE COURO;;SAPATOS;FEMININO;EGREY;FEMININO;;;UNICA;;2025-05-21
328166;21345;VERÃO;;;328166;328166 - CHOKER ÁGUA PRATA;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2025-03-17
320010;11269;VERÃO;;;320010PRE;320010 - CIGARRETE CREPE;;;CAMISA;;;;;34 AO 48;;2024-10-21
210045;382;VERÃO;2024;SS24;210045;210045 - CINTO ARGOLA;;ACESSÓRIOS;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2024-10-15
315189;9974;VERÃO;;;315189PRE;315189 - CINTO ARGOLA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
317197;10446;VERÃO;;;317197HAV;317197 - CINTO ARGOLA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
313203;12789;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;313203;313203 - CINTO ARGOLA DUPLA;;;;EGREY;;;;PP/P/M/G/GG;;2024-10-24
315215;9970;VERÃO;;;315215BAU;315215 - CINTO ASSIMÉTRICO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
219012;21876;INVERNO;2026;AW26;219012;219012 - CINTO CAMURÇA COM PONTEIRA;;ACESSÓRIOS;CINTO;EGREY;MASCULINO;PROPRIA;;PP/P/M/G/GG;;2025-09-19
320093;11299;VERÃO;;;320093PRE;320093 - CINTO CINTURA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
329068;69;INVERNO;;;329068;329068 - CINTO CINTURA 5CM FIVELA METAL;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-14
321094;542;ATEMPORAL;2024;;321094;321094 - CINTO CINTURA FIVELA QUADRADA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
320091;11296;VERÃO;;;320091MAR;320091 - CINTO CORDA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
311247;12767;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;311247;311247 - CINTO CORDA COURO;;;;EGREY;;;;PP/P/M/G/GG;;2024-10-24
201043;11935;VERÃO;;;201043;201043 - CINTO COURO ARGOLA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
334151;41458;VERÃO;2027;SS27;334151;334151 - CINTO COURO ESCAMAS;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-04-14
334080;41454;VERÃO;2027;SS27;334080;334080 - CINTO COURO FIVELA GROSSA;;ACESSÓRIOS;CINTO;EGREY;;PROPRIA;;PP/P/M/G/GG;;2026-04-14
334149;41455;VERÃO;2027;SS27;334149;334149 - CINTO COURO FLOATER FIVELA GROSSA;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-04-14
334150;41456;VERÃO;2027;SS27;334150;334150 - CINTO COURO FLOATER FIVELA MEIA LUA;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-04-14
329096;976;INVERNO;;;329096;329096 - CINTO CREPE PESPONTO;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-15
317196;10339;VERÃO;;;317196CAR;317196 - CINTO DUAS VOLTAS;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
308259;12739;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;308259;308259 - CINTO FAIXA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-24
309181;10653;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;309181;309181 - CINTO FAIXA;;ACESSÓRIOS;CINTO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
332091;22016;INVERNO;2026;AW26;332091;332091 - CINTO FINO AMARRAÇÃO;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-16
217054;21506;VERÃO;;;217054;217054 - CINTO FINO CROCO FIVELA QUADRADA FORRADA;;ACESSÓRIOS;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2025-04-17
323061;564;VERÃO;2024;SS24;323061;323061 - CINTO FINO QUADRIL FIVELA FORRADA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
321093;11481;INVERNO;;;321093;321093 - CINTO FINO QUADRIL FIVELA QUADRADA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
326089;672;INVERNO;;;326089;326089 - CINTO FIVELA ARGOLA;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2024-10-15
204060;10132;VERÃO;;;204060PRE;204060 - CINTO FIVELA FINA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
325075;580;VERÃO;2024;SS24;325075;325075 - CINTO FIVELA FORRADA;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2024-10-15
328065;760;VERÃO;2024;SS24;328065;328065 - CINTO FIVELA FORRADA;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
326080;666;INVERNO;;;326080;326080 - CINTO FIVELA FORRADA COURO;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
311243;11936;VERÃO;;;311243PRE;311243 - CINTO FIVELA FORRADA FINO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
311244;11937;VERÃO;;;311244MAR;311244 - CINTO FIVELA FORRADA LARGO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
332090;22014;INVERNO;2026;AW26;332090;332090 - CINTO FIVELA FORRADA QUADRADA FINO;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-16
332087;22018;INVERNO;2026;AW26;332087;332087 - CINTO FIVELA FORRADA QUADRADA LARGO;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-16
328124;796;;2024;;328124;328124 - CINTO FIVELA GRANDE COURO;;;;;;;;PP/P/M/G/GG;;2024-10-15
332086;22017;INVERNO;2026;AW26;332086;332086 - CINTO FIVELA MEIA LUA;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-16
334139;41457;VERÃO;2027;SS27;334139;334139 - CINTO FIVELA MEIA LUA;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-04-14
332204;22074;INVERNO;2026;AW26;332204;332204 - CINTO FIVELA MEIA LUA VERNIZ;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-22
328064;758;VERÃO;2024;SS24;328064;328064 - CINTO FIVELA OURO VELHO;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
312242;11939;VERÃO;;;312242;312242 - CINTO FIVELA PEQUENO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
325105;590;VERÃO;2024;SS24;325105;325105 - CINTO FIVELA QUADRADA;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-15
330085;21449;VERÃO;;;330085;330085 - CINTO FIVELA QUADRADA FORRADA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-04-14
322064;554;INVERNO;;;322064;322064 - CINTO FIVELA QUADRADA METAL;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
322063;552;INVERNO;;;322063;322063 - CINTO FIVELA QUADRADA PEQUENA FORRADA;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
322062;550;INVERNO;;;322062;322062 - CINTO FIVELA REDONDA FORRADA;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
315212;9972;VERÃO;;;315212PRE;315212 - CINTO FIVELA RETANGULAR;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
326078;664;INVERNO;;;326078;326078 - CINTO FIVELA TRIANGULAR 2CM;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
315210;10134;VERÃO;;;315210BEG;315210 - CINTO FLOATER;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
319005;11171;VERÃO;;;319005PRE;319005 - CINTO LARGO COURO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
203044;9856;VERÃO;;;203044;203044 - CINTO LINHA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
202051;10488;VERÃO;;;202051;202051 - CINTO LISO COURO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
200051;10489;VERÃO;;;200051;200051 - CINTO LISO COURO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
208040;12731;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;208040;208040 - CINTO MASCULINO LISO;;ACESSÓRIOS;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2024-10-24
332119;22103;INVERNO;2026;AW26;332119;332119 - CINTO METAIS;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2025-10-28
311246;12765;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;311246;311246 - CINTO OBI;;;;EGREY;;;;PP/P/M/G/GG;;2024-10-24
326077;662;INVERNO;2024;AW24;326077;326077 - CINTO PONTEIRA DE METAL 2,5CM;;ACESSÓRIOS;CINTO;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2024-10-15
317195;10447;VERÃO;;;317195HAV;317195 - CINTO QUADRIL;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
320092;11297;VERÃO;;;320092PRE;320092 - CINTO QUADRIL;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
329067;56;INVERNO;;;329067;329067 - CINTO QUADRIL 2CM FIVELA METAL;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-14
323062;566;VERÃO;2024;SS24;323062;323062 - CINTO QUADRIL FIVELA FORRADA RETANGULAR;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
323063;12121;INVERNO;;;323063;323063 - CINTO QUADRIL TRESSÉ;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
315214;10046;VERÃO;;;315214AZU;315214 - CINTO ROLOTÊ CINTURA;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
312239;11941;VERÃO;INDEF - INDEFINIDO;;312239;312239 - CINTO SOLETA LARGO;;;CAMISA;EGREY;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
202050;10487;VERÃO;;;202050;202050 - CINTO TRESSE COURO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
219074;21875;INVERNO;2026;AW26;219074;219074 - CINTO TRESSE COURO;;ACESSÓRIOS;CINTO;EGREY;MASCULINO;PROPRIA;;PP/P/M/G/GG;;2025-09-19
334140;41465;VERÃO;2027;SS27;334140;334140 - CINTO TRESSE COURO;;ACESSÓRIOS;BOLSA;EGREY;FEMININO;PROPRIA;;PP/P/M/G/GG;;2026-04-14
329071;318;INVERNO;;;329071;329071 - CINTO TRESSE UNISSEX FIVELA;;ACESSÓRIOS;UNISSEX;EGREY;UNISSEX;;INDEFINIDO;PP/P/M/G/GG;;2024-10-14
211031;388;INVERNO;;;211031;211031 - CINTO TRESSÉ FIVELA FORRADA;;ACESSÓRIOS;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2024-10-15
040917;41584;;;;;040917 - CINTOS DIVERSOS;;;;;;;;UNICA;;2026-07-14
205000;356;ATEMPORAL;2024;;205000;205000 - CLASSIC PIMA SHORT SLEEVE TSHIRT;;BOTTOM;CALÇA;EGREY;MASCULINO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-15
208059;11309;VERÃO;;;208059GLA;208059 - CLOUD HI EDGE;;;CAMISA;;;;;34 AO 48;;2024-10-21
208060;11307;VERÃO;;;208060BLA;208060 - CLOUDFLYER;;;CAMISA;;;;;34 AO 48;;2024-10-21
328088;12657;VERÃO;;;328088;328088 - COBRE VENTO;;OUTERWEAR;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
324014;12151;INVERNO;;;324014;324014 - COLAR;;ACESSÓRIOS;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-21
328162;21174;VERÃO;;;328162;328162 - COLAR CANON;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-12-20
315230;10225;VERÃO;;;315230DOU;315230 - COLAR CÁLICE ARGOLAS;;;CAMISA;;;;;UNICA;;2024-10-21
328163;21175;VERÃO;;;328163;328163 - COLAR ETUDES;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-12-20
330124;22102;VERÃO;2026;SS26;330124;330124 - COLAR FOLHA;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;CONSIGNADO;;UNICA;;2025-10-27
310287;488;ATEMPORAL;2024;;310287;310287 - COLAR GRISEO  (EGLO.EGLR);;TOP;FEMININO;EGREY;FEMININO;;;UNICA;;2024-10-15
314186;9928;VERÃO;;;314186PRA;314186 - COLAR GRISEO PRATA;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
320136;11451;VERÃO;;;320136PRA;320136 - COLAR LAVA ELO PEQUENO;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
315229;10233;VERÃO;;;315229DOU;315229 - COLAR PÉTALA;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
317200;10359;VERÃO;;;317200DOU;317200 - COLAR VIDRO;;ACESSÓRIOS;JOIAS;;;;;UNICA;;2024-10-21
335083;41787;INVERNO;2027;AW27;335083;335083 - COLETE DUFFLE LÃ E SEDA;;OUTERWEAR;COLETE;EGREY;FEMININO;PROPRIA;;34/36/38/40/42/44/46/48;;2026-09-15
EYV025;845;VERÃO;2011;SS11;;EYV025 - COLETE FURADO;;OUTERWEAR;COLETE;;FEMININO;;;GRADE P M GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2011-08-03
00081;158;INDEF - INDEFINIDO;2010;;;00081 - COLETE GOLA ALTA CASHMERE;;;;;;;;UNICA;;2010-07-07
-00018;27;INDEF - INDEFINIDO;2010;;;-00018 - COLETE LOSANGO;;;;;;;;GRADE P M GG;;2010-07-13
0000069;1009;INVERNO;;;0000069;0000069 - COLETE LUREX;;OUTERWEAR;COLETE;RESERVA;FEMININO;;;PP/P/M/G/GG;;2011-10-25
00267;265;INVERNO;;;;00267 - COLETE PATCHWORK ARGYLE;;OUTERWEAR;COLETE;;;;;GRADE P M GG;;2010-11-19
RPIN074;1057;INVERNO;;;;RPIN074 - COLETE PEREGRINO;;OUTERWEAR;COLETE;ROSA PREGUIÇOSA;FEMININO;;;PP/P/M/G/GG;;2011-11-08
PN00008;611;ALTO INVERNO;2011;AW11;PJE01-130-08;PN00008 - COLETE RETILÍNEA;;OUTERWEAR;COLETE;PRETORIAN;MASCULINO;;;PP/P/M/G/GG;;2011-05-30
00259;247;INVERNO;;;;00259 - COLETE SERIDÓ;;OUTERWEAR;COLETE;KOSII;FEMININO;;;GRADE P M GG;;2010-11-05
311123;10669;VERÃO;;;311123PRE;311123 - COLETE TATI;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
EY0006;367;INVERNO;;;;EY0006 - COLETE TRANÇADO;;OUTERWEAR;COLETE;;FEMININO;;;GRADE P M GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2011-01-13
00111;87;INDEF - INDEFINIDO;2010;;;00111 - COLETE TRANÇAS;;;;;;;;UNICA;;2010-07-21
321076;11467;VERÃO;;;321076TRI;321076 - COLETE TRICOLOR TRICOT;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
PJE-130-10;615;ALTO INVERNO;2011;AW11;PJE01-130-10;PJE-130-10 - COLETE TRICOT;;OUTERWEAR;CASACO;PRETORIAN;MASCULINO;;;PP/P/M/G/GG;;2011-05-30
216019;894;INVERNO;;;216019;216019 - COLETE TRICOT;;TOP;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2024-10-15
321051;11465;VERÃO;;;321051MAR;321051 - COLETE TRICOT;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
209047;11533;VERÃO;;;209047;209047 - COLETE TRICOT;;TOP;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
330012;21293;VERÃO;;;330012;330012 - COLETE TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2025-03-12
211014;12043;VERÃO;;;211014;211014 - COLETE TRICOT CAVADO;;TOP;MASCULINO;EGREY;MASCULINO;;;PP/P/M/G/GG;;2024-10-21
324001;12085;INVERNO;;;324001;324001 - COLETE TRICOT XADREZ BORDADO;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-21
EY0007;369;INVERNO;;;;EY0007 - COLETÃO;;OUTERWEAR;COLETE;;FEMININO;;;GRADE P M GG;MINAS LÃ COMÉRCIO DE FIOS LTDA.;2011-01-13
020332;21242;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;;020332 - COMPLEMENTO DE ICMS;;;;EGREY;;;;UNICA;;2025-02-20
326115;694;INVERNO;;;326115;326115 - CORRENTE COPO DE LEITE;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-15
325138ERRADO;610;VERÃO;2024;SS24;325138;325138ERRADO - CORRENTE LAMINA ELO PEQUENO;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG;;2024-10-15
325138;1154;INVERNO;;;325138;325138 - CORRENTE LAMINA ELO PEQUENO;;ACESSÓRIOS;JOIAS;EGREY;FEMININO;;;UNICA;;2024-10-19
328152;21149;VERÃO;;;328152;328152 - CORRENTE ÁGUA SLIM DOURADO;;ACESSÓRIOS;JOIAS;MANECA;FEMININO;;;UNICA;;2024-12-18
217009;21268;VERÃO;;;217009;217009 - CORTA VENTO HIGH-TECH;;OUTERWEAR;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2025-03-12
219038;21839;INVERNO;2026;AW26;219038;219038 - CORTA VENTO TECH;;OUTERWEAR;JAQUETA;EGREY;MASCULINO;PROPRIA;;34/36/38/40/42/44/46/48;;2025-09-19
217059;21526;VERÃO;;;217059;217059 - CORTA VENTO TECNOLÓGICO;;OUTERWEAR;MASCULINO;EGREY;MASCULINO;;;34/36/38/40/42/44/46/48;;2025-04-23
328049;12629;VERÃO;;;328049;328049 - CREW NECK PIMA NEW;;TOP;FEMININO;EGREY;FEMININO;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
325114;12591;VERÃO;;;325114;325114 - CROPPED ANARRUGA;;BOTTOM;FEMININO;EGREY;FEMININO;;;34/36/38/40/42/44/46/48;;2024-10-21
321043;11457;VERÃO;;;321043ROX;321043 - CROPPED CAVADO;;;CAMISA;;;;;PP/P/M/G/GG/EXG/EGG/EEGG;;2024-10-21
315183;12807;INDEF - INDEFINIDO;INDEF - INDEFINIDO;;315183;315183 - CROPPED COLETTE;;;;EGREY;;;;34/36/38/40/42/44/46/48;;2024-10-24
314036;1092;;;;314036;314036 - CROPPED COSTAS;;;;;;;;PP/P/M/G/GG;;2024-10-19
326034ERRADO;622;INVERNO;;;326034;326034ERRADO - CROPPED GOLA ALTA TRICOT;;TOP;FEMININO;EGREY;FEMININO;;;34 AO 44;;2024-10-15
